geometry_id,run_id,nLayers,seg1_layers,seg2_layers,seg3_layers,t_absorber_seg1,t_absorber_seg2,t_absorber_seg3,t_scin_seg1,t_scin_seg2,t_scin_seg3,t_spacer,gun_energy_GeV,detect_threshold_GeV,detection_efficiency,eff_lo,eff_hi,energy_resolution
0ffe3005,run3c1cfe5516,10,3,3,4,3.6435,4.0618,4.2112,0.5933,0.4863,0.5657,0.1,5.0,,0.7063333333333334,0.00838283163931075,0.00824532192032812,0.3537309133454485
0ffe3005,run7f02c3e8c8,10,3,3,4,3.6435,4.0618,4.2112,0.5933,0.4863,0.5657,0.1,5.0,,0.704,0.008401212498361788,0.008265257816589044,0.35566304253371717
06896228,runca40457688,10,3,3,4,4.4409,4.1857,4.2686,0.3735,0.5107,0.5197,0.1,5.0,,0.6843333333333333,0.008545930591756679,0.008423082652181058,0.34219454405247524
06896228,rundfb1cfa7be,10,3,3,4,4.4409,4.1857,4.2686,0.3735,0.5107,0.5197,0.1,5.0,,0.6703333333333333,0.008638184198589638,0.008524666482272902,0.33507394816543157
06896228,run99418f7e56,10,3,3,4,4.4409,4.1857,4.2686,0.3735,0.5107,0.5197,0.1,5.0,,0.6846666666666666,0.008543626763368173,0.008420556675619584,0.35434624392890857
01b49aff,run074ba1b6d7,10,3,3,4,4.3318,3.5824,4.0594,0.5565,0.5125,0.4013,0.1,5.0,,0.7293333333333333,0.008187275104901581,0.008034437161993702,0.38009285949730365
01b49aff,run514af8b02e,10,3,3,4,4.3318,3.5824,4.0594,0.5565,0.5125,0.4013,0.1,5.0,,0.7196666666666667,0.008272697866169465,0.008126302220273662,0.36915250551689416
01b49aff,rune382f51e5d,10,3,3,4,4.3318,3.5824,4.0594,0.5565,0.5125,0.4013,0.1,5.0,,0.716,0.008303860824370402,0.008159908808375693,0.38884653710712935
822808dc,runecf764dc3b,10,3,3,4,4.0813,3.8649,3.5437,0.5862,0.4389,0.4741,0.1,5.0,,0.7016666666666667,0.008419332272605051,0.008284932628042196,0.3936797668027102
822808dc,rundc1bceb707,10,3,3,4,4.0813,3.8649,3.5437,0.5862,0.4389,0.4741,0.1,5.0,,0.701,0.008424461645060832,0.008290506296843692,0.37623071428923005
822808dc,run9a94ba4c55,10,3,3,4,4.0813,3.8649,3.5437,0.5862,0.4389,0.4741,0.1,5.0,,0.7036666666666667,0.008403816980644296,0.0082680844470443,0.3566701989780237
9528b3bf,runbf1d456e39,10,3,3,4,3.9944,4.0735,3.73,0.4592,0.4961,0.4925,0.1,5.0,,0.69,0.008506075384248857,0.008379450925735,0.3598475962816111
9528b3bf,rune96ea8ca47,10,3,3,4,3.9944,4.0735,3.73,0.4592,0.4961,0.4925,0.1,5.0,,0.697,0.008454795599690645,0.008323506029547345,0.3551425104502153
9528b3bf,run79e7ab7b31,10,3,3,4,3.9944,4.0735,3.73,0.4592,0.4961,0.4925,0.1,5.0,,0.708,0.008369541605954045,0.00823092114610724,0.3560618098918843
7c94e0c0,runc90cfb8299,10,3,3,4,4.4909,3.6365,3.8958,0.5688,0.4353,0.3546,0.1,5.0,,0.6956666666666667,0.008464739382106345,0.008334338404654473,0.3898776806716424
7c94e0c0,run41e42139b2,10,3,3,4,4.4909,3.6365,3.8958,0.5688,0.4353,0.3546,0.1,5.0,,0.706,0.00838547352921959,0.008248185958409926,0.3888148766099151
7c94e0c0,rune9848d17e1,10,3,3,4,4.4909,3.6365,3.8958,0.5688,0.4353,0.3546,0.1,5.0,,0.7133333333333334,0.008326104251573652,0.008183929420961578,0.41426044534950074
ff18cd6a,rund1eb0207b0,10,3,3,4,3.6668,4.0215,4.4091,0.3223,0.5642,0.5773,0.1,5.0,,0.713,0.00832885995465038,0.008186907272211275,0.3809089441212459
ff18cd6a,runb0bc146bca,10,3,3,4,3.6668,4.0215,4.4091,0.3223,0.5642,0.5773,0.1,5.0,,0.7273333333333334,0.008205342233704394,0.008053837179833434,0.36145194109529855
ff18cd6a,runc3586c1a4a,10,3,3,4,3.6668,4.0215,4.4091,0.3223,0.5642,0.5773,0.1,5.0,,0.7223333333333334,0.008249609265275404,0.008101436433996967,0.36302779898040366
ea82b116,runf6bf08cdf9,10,3,3,4,3.7987,4.0976,4.1358,0.5961,0.5958,0.3641,0.1,5.0,,0.7036666666666667,0.008403816980644296,0.0082680844470443,0.3820059828188345
ea82b116,run3f7497e604,10,3,3,4,3.7987,4.0976,4.1358,0.5961,0.5958,0.3641,0.1,5.0,,0.7013333333333334,0.008421899602343408,0.008287722105953299,0.36310194548700847
ea82b116,run91327548cb,10,3,3,4,3.7987,4.0976,4.1358,0.5961,0.5958,0.3641,0.1,5.0,,0.7183333333333334,0.008284107733585344,0.00813860068038097,0.3824533432075908
cabc65f8,run67feece43f,10,3,3,4,4.2268,4.4979,3.5955,0.3308,0.4996,0.3676,0.1,5.0,,0.6946666666666667,0.00847214257034079,0.008342408037407378,0.39614371282423677
cabc65f8,run2f315c1d9a,10,3,3,4,4.2268,4.4979,3.5955,0.3308,0.4996,0.3676,0.1,5.0,,0.6883333333333334,0.008517950222849624,0.00839243650519994,0.37831029186268117
cabc65f8,run9aad8de44f,10,3,3,4,4.2268,4.4979,3.5955,0.3308,0.4996,0.3676,0.1,5.0,,0.674,0.008614866172472757,0.008498904826254927,0.3676284478723151
ba50ece9,run70f80eee4c,10,3,3,4,4.2079,3.7768,3.7395,0.3988,0.4535,0.516,0.1,5.0,,0.694,0.00847705207790006,0.008347761841312362,0.34898859762898005
ba50ece9,rune0757c7d5d,10,3,3,4,4.2079,3.7768,3.7395,0.3988,0.4535,0.516,0.1,5.0,,0.692,0.008491656451048879,0.008363699103498101,0.3757357722146418
ba50ece9,run6ec85fe8e0,10,3,3,4,4.2079,3.7768,3.7395,0.3988,0.4535,0.516,0.1,5.0,,0.694,0.00847705207790006,0.008347761841312362,0.3567380304247355
